Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
19-01-2019 16:00,20.32,17.09,4.31,24.34,28.99,20.41,27.27,23.03,25.96,16.02,25.96,6.74,6.74,18.24,12.31,21.34,9,7.32,16.74,18.85,7.31,12.89,29.83,14.04,5.93,6.9,14.22,1.99,12.48,22.74,15.65,23.02,23.02,10.92,18.02,5.24
20-01-2019 00:00,1.41,98.13,4.35,20.57,20.35,16.92,35.19,11.34,30.42,4.63,30.12,4.32,4.32,14.63,4.18,18.46,2.6,75.63,9.9,20.47,3.37,24.23,51.18,18.8,10.16,59.45,41.45,8.04,12.95,56.03,8.72,11.21,11.21,5.45,36.65,8.83
20-01-2019 08:00,76.26,54.52,4.27,28.91,102.49,52.96,49.21,119.03,37.77,40.35,30.21,17.74,17.74,75.21,34.88,32.1,37.95,49.99,81.19,45.69,40.79,70.25,53.79,52.73,26.9,79.88,79.09,24.42,25.92,113.78,36.81,87.14,87.14,30.48,79.82,18.77
20-01-2019 16:00,43.63,14.88,4.46,23.62,31.77,22.26,30.92,49.91,16.58,8.76,23.8,6.67,6.67,26.26,9.79,18.78,7.94,7.07,16.44,34.7,8.65,13.17,30.72,14.47,10.18,7.49,11.16,4.02,12.73,14.35,12.18,29.2,29.2,9.28,19.95,6.46
21-01-2019 00:00,2.59,16.41,4.35,20.22,28.63,39.26,18.78,7.42,18.76,2.94,22.35,4.12,4.12,77.38,3.52,18.69,2.22,5.25,3.72,8.58,2.27,1.39,49.38,7.62,5.99,1.94,8.18,2.72,11.17,54.54,10.56,25.2,25.2,3.01,29.65,24.38
21-01-2019 08:00,39.35,13.57,7.73,24.75,46.31,35.89,28.88,63.1,31.75,28.12,24.17,10.13,10.13,50.15,15.58,19.85,16.07,6.63,25.33,72.76,14.93,15.83,34.79,31.03,14.76,21.47,12.3,28.15,16.89,55.12,24.13,52.78,52.78,14.8,59.03,8.17
21-01-2019 16:00,46.03,15.67,14.72,20.79,49.7,26.48,28.43,59.2,34.25,23.82,24.47,11.72,11.72,35.51,17.99,23.4,25.04,7.3,30.99,89.97,13.94,25.71,36.69,26.13,15.66,25.5,14.03,30.02,17.66,42.54,26.93,36.52,36.52,13.31,63.44,7.18
22-01-2019 00:00,40.03,12.05,23.01,21.08,50.63,27.17,19.35,59.85,35.7,22.71,22.18,12.8,12.8,35.06,19,20.5,16.92,7.53,32.44,83.2,15.18,18.77,38.73,30.8,15.91,20.98,20.52,25.76,17.84,65.71,24.32,37.14,37.14,13.76,54.94,6.78
22-01-2019 08:00,30.1,12.52,21.98,20.6,33.99,23.08,23.53,51.24,25.38,25.37,20.22,9.67,9.67,29.75,19.22,18.43,18.39,6.49,21.6,93.82,10.07,21.25,35.44,30.05,20.29,18.67,13.94,19.98,18.32,30.57,21.74,23.75,23.75,29.27,25.96,6.8
22-01-2019 16:00,17.71,27.34,9.76,20.34,21.91,19.65,33.8,24.24,27.26,4.69,22.2,5.53,5.53,19.8,6.73,17.51,5.5,6.99,17.37,28.12,8.78,11.69,24.3,9.1,18.62,10.28,7.84,9.87,9.82,21.26,10.77,20.74,20.74,6.17,16.87,4.48
